id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11636642,Charming & Spacious Studio Apt,61675973,Etzel,,78705,30.28607,-97.74744,Entire home/apt,160,1,1,2016-03-13,0.01,1,0,0,
11424382,Gorilla House,60013204,Patrick,,78703,30.29946,-97.75969,Entire home/apt,395,2,230,2022-11-26,2.80,3,269,52,
11638016,Private Room Hyde Park,61550738,Sai,,78751,30.30129,-97.7351,Private room,55,5,1,2016-08-29,0.01,1,0,0,
11639594,Under the Sea in Austin,61702435,Chris,,78723,30.2984,-97.6765,Private room,100,1,4,2016-03-20,0.05,1,0,0,
11641147,SXSW Cozy Apartment,16135281,Kristin,,78757,30.34301,-97.73648,Entire home/apt,175,1,0,,,1,0,0,
11069420,"Airy, Light-filled Guest House",57460628,Monica,,78703,30.28117,-97.76324,Entire home/apt,196,2,183,2022-11-14,2.22,1,80,30,
11087992,Luxury Garden Home,4947634,Matt,,78746,30.32606,-97.80995,Entire home/apt,1000,3,0,,,1,0,0,
11088058,"Cozy, Clean, Smoke Friendly",16759740,JohnWayne,,78753,30.40545,-97.64817,Private room,100,1,0,,,2,0,0,
11098003,Downtown Luxury Apt for SXSW,9373334,Hannah,,78703,30.27257,-97.75913,Entire home/apt,575,1,1,2016-03-15,0.01,1,0,0,
11431211,"Secluded Riverside Estate, Pool",15300240,Landon,,78738,30.29199,-98.04155,Entire home/apt,1500,1,0,,,1,0,0,
11099786,THE AUSTIN OASIS - A Stunning New Designer House,4295000,Nathaniel,,78704,30.25317,-97.7715,Entire home/apt,272,2,64,2022-12-11,6.44,1,163,64,
11434645,Private Room with a Shared Bath,11334028,Janie,,78745,30.20933,-97.76667,Private room,40,1,8,2017-04-24,0.10,2,0,0,
11099975,SXSW: Charming 2/1 near North Loop,5429173,Olivia,,78751,30.31402,-97.71204,Entire home/apt,150,1,1,2017-03-16,0.01,1,0,0,
11647509,Queen Bedroom  Private Bath,61773205,Gwenneth,,78749,30.22532,-97.86134,Private room,60,1,4,2017-03-15,0.05,1,0,0,
11648935,Gorgeous House and Garage Apt for SXSW by Downtown,17330942,Mike,,78704,30.24979,-97.77126,Entire home/apt,1250,4,0,,,1,0,0,
11438029,Fantastic house minutes from SoCo,60104605,Mesgana,,78741,30.22513,-97.74,Entire home/apt,800,1,0,,,1,0,0,
11438207,Huge office/loft w/ 2 bath Downtown,2574049,Joe,,78701,30.27019,-97.74872,Entire home/apt,1950,1,0,,,1,0,0,
11652334,"Cute, convenient, and cozy!",61813031,Sean,,78745,30.20629,-97.78997,Private room,59,1,2,2016-03-16,0.02,1,0,0,
11102000,Private Lakeway Home Atop a Hill,57656956,Jung,,78734,30.35035,-97.96007,Entire home/apt,170,28,12,2016-08-01,0.14,1,314,0,
11439003,Cozy Austin Cottage,60112823,Alice,,78751,30.31443,-97.70921,Entire home/apt,150,2,157,2022-11-20,1.91,2,89,10,
11103461,Zilker Casita-Clean & Bright Studio Apt.,36451568,Peter,,78704,30.25383,-97.77025,Entire home/apt,114,3,134,2022-10-21,1.63,1,135,39,
11657055,SXSW South Lamar Oasis,61857079,Sarah Margaret,,78704,30.24824,-97.77086,Entire home/apt,250,1,0,,,1,0,0,
11658430,East Austin Oasis For SXSW,4587817,Brandon,,78722,30.28172,-97.72153,Entire home/apt,2000,7,0,,,1,0,0,
11442375,Tiny Tasteful 3,32535697,Chet,,78703,30.27438,-97.75658,Entire home/apt,95,2,354,2022-12-11,4.29,7,113,50,
11658679,The Garden Room at Casa Roja (1BR 1BA),18259508,Stephanie,,78751,30.30937,-97.72174,Private room,80,30,79,2022-11-18,0.96,2,93,6,
11104114,Large One bedroom Appartment,57674114,Brad,,78745,30.18894,-97.77318,Private room,150,1,0,,,1,0,0,
11445450,Relaxing WFH Condo next to Oracle Campus,2315843,John,,78741,30.24446,-97.72382,Entire home/apt,142,4,194,2022-10-24,2.57,1,0,19,
11112402,Enjoy Austin attractions from Guesthouse in South central Austin,4979807,Liz,,78745,30.22128,-97.81356,Entire home/apt,125,2,185,2022-11-12,2.25,1,328,23,
11455437,City home! Modern/large/3 miles to Downtown ATX!,110956973,Teri,,78723,30.30191,-97.70143,Entire home/apt,291,2,5,2019-11-30,0.07,1,0,0,
11116656,"Prvt Level Home, Apt Style, Views",6365929,Bernard,,78731,30.34435,-97.78328,Entire home/apt,500,1,0,,,1,0,0,
11660447,Cozy One bedroom Apt Great Location,61890252,Brittany,,78705,30.2866,-97.7256,Entire home/apt,89,3,1,2016-03-16,0.01,1,0,0,
11670278,Full Room minutes from downtown,61959031,Jonathan,,78741,30.24149,-97.70898,Private room,40,1,3,2016-06-28,0.04,1,0,0,
11458508,Private Bedroom Btwn Downtown & UT,60257763,Michelle,,78701,30.28221,-97.74597,Private room,100,1,0,,,1,0,0,
11458582,Master Bedroom in the heart of AtX,31720074,Chin,,78704,30.25965,-97.74651,Private room,200,1,3,2016-04-11,0.04,1,0,0,
11673987,Beautiful home to rent in S Austin!,61413845,Melanie,,78735,30.24195,-97.84988,Entire home/apt,500,2,3,2016-05-22,0.04,1,0,0,
11459171,cute and spacious condo on SoCo,44362649,Tiffany,,78745,30.20107,-97.77569,Entire home/apt,200,3,3,2016-10-10,0.04,1,0,0,
11675903,AVAILABLE FOR SXSW! Central Austin,3109970,Tara,,78757,30.34119,-97.73669,Private room,80,3,0,,,1,0,0,
11135685,Huge Room near DT-Private Entrance,19914010,Shannon,,78723,30.31738,-97.69679,Private room,65,1,1,2016-03-22,0.01,1,0,0,
11138951,Barton Springs Greenbelt Art Space,57885304,Alden & Barbara,,78746,30.26286,-97.78059,Entire home/apt,444,2,1,2018-03-16,0.02,1,75,0,
11459538,S. Austin Luxury apt w/private yard,60265516,Teresa,,78744,30.17739,-97.77735,Entire home/apt,160,1,0,,,1,0,0,
11676408,Perfect summer sublet!,12603323,Calandra,,78722,30.29312,-97.71488,Entire home/apt,90,2,0,,,2,0,0,
11463374,Bouldin Creek 3/2 Ideal Location,60299579,Katie,,78704,30.25638,-97.75708,Entire home/apt,1500,2,0,,,1,0,0,
11677901,Downtown Austin 2bed/2bath,62015655,Joshua,,78701,30.26501,-97.74108,Entire home/apt,450,1,1,2016-03-20,0.01,1,0,0,
11141629,"Studio Downtown, West Campus",57903036,Bianca,,78705,30.29112,-97.74796,Entire home/apt,130,7,3,2017-07-15,0.04,1,0,0,
11143943,Spacious Bungalow Minutes from Downtown,13841299,Tania,,78703,30.30344,-97.75557,Entire home/apt,185,2,2,2017-05-28,0.03,1,0,0,
11144738,"Let Love Inn at the East Side Lodge, Austin",1794383,Elizabeth,,78702,30.26141,-97.7294,Entire home/apt,250,2,253,2022-11-28,3.08,1,115,29,
11474166,Quiet Charming Pet Friendly Home Full K 5* Local,17454664,Lauri,,78704,30.25673,-97.76478,Entire home/apt,284,2,111,2022-11-13,1.49,1,361,29,
11144966,Hyde Park 1 BR Apartment,50246570,John,,78751,30.302,-97.7333,Entire home/apt,200,1,0,,,1,0,0,
11145002,Private Room in Austin,29063263,Elle,,78705,30.29609,-97.74508,Private room,60,1,0,,,2,0,0,
11145027,Convenient SXSW Apartment,29063263,Elle,,78705,30.29786,-97.74541,Entire home/apt,329,5,0,,,2,0,0,
11146767,PerfectTownhome for SXSW near SoCo,16931790,Ashley,,78704,30.22767,-97.75721,Private room,100,1,1,2016-03-23,0.01,1,0,0,
11678109,Private Master Bedroom & Bath $150.,16759740,JohnWayne,,78753,30.40549,-97.64796,Private room,100,2,0,,,2,0,0,
11678166,The French Tech House,52143085,Germain,,78741,30.24435,-97.7339,Private room,165,1,1,2016-03-14,0.01,1,0,0,
11475165,Large Venue 15 min from SXSW,28076452,Jeremy,,78756,30.32408,-97.72785,Entire home/apt,3000,1,0,,,1,0,0,
11678570,The Limelite,62028143,Ford,,78705,30.29434,-97.74538,Entire home/apt,1400,1,0,,,1,0,0,
11479813,Gaze at Wild Natural Views at a Cliffside Downtown Penthouse,16243944,Lisa,,78704,30.26136,-97.76852,Entire home/apt,6000,3,3,2019-04-14,0.04,3,334,0,
11678958,Apartment For Rent,62031659,Carly,,78704,30.25518,-97.77059,Entire home/apt,500,1,0,,,1,0,0,
11679110,Bamboo A,47193349,Junior,,78704,30.24395,-97.75746,Entire home/apt,300,3,0,,,2,0,0,
11147979,New 1/1 Condo Near Downtown,29918941,John,,78704,30.23899,-97.76656,Entire home/apt,300,1,1,2016-03-15,0.01,1,0,0,
11480675,Waller Bungalow,9368547,Nick,,78702,30.25507,-97.73347,Entire home/apt,350,1,1,2016-03-16,0.01,1,0,0,
11163059,Lovely Room Near UT/DT/Mueller,1195175,Elizabeth,,78722,30.29849,-97.71152,Private room,69,1,1,2016-03-21,0.01,1,0,0,
11167048,Nicely furnished Apt 10 min from DT,58095186,Shea,,78741,30.22644,-97.72202,Entire home/apt,600,4,0,,,1,0,0,
11679224,"SXSW sunny, natural home in Zilker!",24952920,Allison,,78704,30.25243,-97.77296,Entire home/apt,375,3,0,,,1,0,0,
11493357,"Bright, Comfy, and Convenient",6601642,Lisa,,78741,30.23377,-97.73087,Entire home/apt,250,1,0,,,1,0,0,
11679274,Bamboo B,47193349,Junior,,78704,30.244,-97.75746,Entire home/apt,300,3,0,,,2,0,0,
11679545,private room for rent during SXSW,916807,Melissa,,78745,30.20935,-97.76676,Private room,70,1,0,,,2,0,0,
11168033,SXSW - Perfect Location,58104709,Brian,,78703,30.27895,-97.77077,Entire home/apt,999,1,0,,,1,0,0,
11493555,Two Bedroom Apt. available for SXSW,60517754,Thomas,,78722,30.29606,-97.71556,Entire home/apt,150,1,2,2016-03-23,0.02,1,0,0,
11177374,Modern Zen Oasis - East side home,11152728,Jon,,78702,30.27766,-97.70649,Entire home/apt,1500,2,1,2017-03-12,0.01,3,0,0,
11679913,Eastside space amidst SXSW action,59830338,James,,78702,30.25833,-97.72083,Private room,125,2,3,2017-03-19,0.04,2,0,0,
11680816,Eastside space amidst SXSW action,59830338,James,,78702,30.25992,-97.71823,Private room,125,2,4,2017-03-17,0.05,2,0,0,
11495365,South 1st Condo,60532572,Christopher,,78704,30.25681,-97.75332,Entire home/apt,199,1,0,,,1,0,0,
11177690,SXSW Room! 10 mins from Downtown!,58171526,Madison,,78752,30.32897,-97.69375,Private room,200,3,0,,,1,0,0,
11505260,W Austin long-term apt - social distancing assured,9268885,Julie And Tony,,78734,30.38104,-97.92377,Entire home/apt,123,7,68,2022-10-30,0.82,1,159,6,
11180054,2/2 Disco Hideout,58186785,Turner,,78704,30.25576,-97.75636,Entire home/apt,348,2,1,2022-10-14,0.47,1,0,1,
11691484,Basic but Comfortable Apt,5216130,Paul,,78753,30.39743,-97.66346,Entire home/apt,180,2,0,,,1,0,0,
11692487,Close to downtown room for ACL,37837993,Kerstin,,78741,30.23239,-97.727,Shared room,40,1,2,2016-03-18,0.02,2,0,0,
11509185,Architect Designed Home |Central,60639530,Rindi,,78705,30.29558,-97.73924,Entire home/apt,1200,4,0,,,1,0,0,
11181782,1 Bedroom Apartment on South First,58199807,Jeff,,78704,30.23148,-97.7646,Entire home/apt,100,1,3,2016-03-22,0.04,1,0,0,
11182248,Just listed SXSW Resort Villa,58202283,Melissa,,78746,30.30112,-97.79658,Entire home/apt,1495,4,0,,,1,0,0,
11519361,"Central location, great food in the",34442751,Alice,,78751,30.32471,-97.72696,Entire home/apt,83,1,4,2016-04-18,0.05,1,0,0,
11184708,Entire House - Walk to SXSW & Downtown Austin,791308,Tk,,78703,30.27433,-97.75993,Entire home/apt,229,6,67,2022-04-24,0.80,1,0,3,
11694690,Beautiful house on Lake Austin,537497,Steven,,78732,30.3711,-97.91316,Private room,340,3,1,2017-07-05,0.02,1,365,0,
11695620,Walk to SXSW - nice 2-bedroom apt,38173633,Sierra,,78704,30.2569,-97.75262,Entire home/apt,399,2,0,,,1,0,0,
11525270,Adorable Large Austin Home for SXSW,57528373,Cristina,,78723,30.31739,-97.69071,Entire home/apt,350,1,0,,,1,0,0,
11695915,"Trendy SoCo Apt, Walk to Zilker!",31980589,Neal,,78704,30.24795,-97.77962,Entire home/apt,99,2,1,2016-03-23,0.01,1,0,0,
11696466,SXSW Cottage: Walk/Bike to Downtown,62150721,David,,78704,30.26306,-97.76559,Entire home/apt,400,1,0,,,1,0,0,
11186203,"2 bdrm bungalow, 5 min Uber to dt",58230241,Kasi,,78704,30.25946,-97.75486,Entire home/apt,500,1,0,,,1,0,0,
11526499,South Austin Home - Walking Distance to Far Out!,60778342,Samantha,,78748,30.17776,-97.78742,Private room,64,1,300,2022-11-12,3.65,1,3,28,
11200939,1 Room for SXSW,1603324,Phil,,78703,30.26843,-97.75518,Private room,250,1,1,2016-03-17,0.01,1,0,0,
11697819,Comfy launch pad for SXSW,49880057,Jodi,,78757,30.3323,-97.72908,Private room,130,1,0,,,1,0,0,
11530645,South Congress Bamboo Garden House,59894416,James,,78704,30.23639,-97.75047,Entire home/apt,119,2,375,2022-12-04,4.56,2,40,70,
11700105,Home on the hip eastside for SXSW,55475106,Michelle,,78702,30.26575,-97.71831,Private room,250,1,0,,,1,0,0,
11205623,Downtown ATX Luxury & Privacy,58350294,Jill,,78703,30.26978,-97.7543,Entire home/apt,825,3,0,,,1,0,0,
11207672,Central Austin Luxury Cottage - Close to Downtown!,58365413,Ed,,78705,30.29676,-97.74368,Entire home/apt,795,4,41,2020-03-08,0.50,1,0,0,
11530758,Homie Hangout,60814153,John,,78756,30.31521,-97.74424,Entire home/apt,220,2,0,,,1,0,0,
11209831,Downtown West 6th,11894491,Genny,,78703,30.27961,-97.76605,Entire home/apt,250,3,0,,,1,0,0,
11701037,SXSW *Cool* *Hip* Room in Austin!,3097240,Mandy,,78723,30.30247,-97.68603,Private room,120,3,0,,,1,0,0,
11530802,Clean Nice Bedroom East Austin,46218652,Alan Battle,,78741,30.24019,-97.71739,Private room,65,1,4,2016-03-13,0.05,1,0,0,
11711562,Centrally Located great SXSW rental,62260124,Meredith,,78731,30.31124,-97.75396,Entire home/apt,400,1,0,,,1,0,0,
11218939,2nd Dist-Perfect SXSW Apt w/parking,26389845,Felipe,,78701,30.26535,-97.74532,Entire home/apt,150,1,1,2016-02-28,0.01,1,0,0,
11220453,Mid-Century Modern Home,26683428,Riley & Tony,,78746,30.29367,-97.80909,Entire home/apt,399,3,12,2021-09-06,0.17,1,0,0,
11532963,Beautiful 3/1.5 in treehouse like setting!,46934255,Tod,,78723,30.30786,-97.67527,Entire home/apt,120,24,5,2022-11-01,0.06,2,41,2,
11220779,Mid-Century Modern Comfort-S. Aus10,58451875,Lois,,78748,30.17834,-97.8182,Private room,89,1,103,2022-11-27,1.24,1,362,16,
11712399,Private Suite Hideaway,32167975,Regina And Izzy,,78748,30.16078,-97.82206,Private room,69,2,60,2022-08-21,0.73,1,340,12,
11533715,Artisan's Airy and Cozy Home,12033483,Tess,,78704,30.24762,-97.77981,Entire home/apt,250,4,2,2016-04-05,0.02,1,0,0,
11534656,East Austin Studio,60848269,Emily,,78722,30.28509,-97.71412,Entire home/apt,200,1,0,,,1,0,0,
11717286,Cozy Room and Backyard Paradise,62301232,Randal,,78758,30.3953,-97.69622,Private room,100,1,0,,,1,0,0,
11222327,Private Austin room close to SXSW,58474262,Katherine,,78751,30.30407,-97.73316,Private room,130,1,0,,,1,0,0,
11545503,Hillary's Hacienda,31814673,Eric,,78703,30.26898,-97.75667,Private room,58,1,1,2016-03-21,0.01,1,0,0,
11222426,SXSW Austin TX Campus Downtown SAFE,58475050,Carrie,,78705,30.29545,-97.74269,Entire home/apt,140,3,1,2016-03-22,0.01,1,0,0,
11547507,Guest House in Southwest Austin-Circle C Adjacent,60947359,Farrah,,78739,30.17333,-97.8599,Entire home/apt,104,2,11,2018-05-27,0.13,1,0,0,
11223036,South Lamar Location Ideal for SXSW,58479162,Emily,,78704,30.23939,-97.7864,Entire home/apt,275,1,0,,,1,0,0,
11719464,Spacious 4/3 Apartment for SXSW,62315111,Ibis,,78705,30.29385,-97.74015,Entire home/apt,599,1,0,,,1,0,0,
11548530,4 bedroom house in trendy SOCO.  Great for SXSW!,5766765,Holly,,78704,30.23268,-97.75882,Entire home/apt,495,6,2,2019-03-12,0.03,2,89,0,
11223098,Reviewed Host: Best SXSW Location,956485,Dee,,78703,30.29006,-97.77168,Private room,100,1,1,2016-03-15,0.01,1,0,0,
11226163,"Austin--5 mins downtown, greenbelt",636807,Caroline,,78746,30.2573,-97.79118,Entire home/apt,250,1,0,,,1,0,0,
11548720,Private Room - South East Austin House,60961173,Werner,,78744,30.19695,-97.69854,Private room,3900,1,23,2019-11-04,0.33,1,0,0,
11548814,Private Bedroom with Queen Bed,55148310,Ross,,78751,30.30458,-97.72479,Private room,100,1,0,,,1,0,0,
11228977,Stay near South Congress for SXSW,1704374,Matt,,78704,30.23738,-97.74778,Entire home/apt,350,2,1,2016-03-15,0.01,2,0,0,
11554660,Single room with attached bathroom,61011394,Asif,,78751,30.30707,-97.72043,Private room,29,1,0,,,1,0,0,
11719566,Large private room in Hyde Park,11019119,Rahul,,78751,30.3052,-97.71649,Private room,30,7,0,,,1,0,0,
11556100,Upscale apartment perfect for SXSW.,34198754,David,,78757,30.33778,-97.72043,Entire home/apt,350,3,0,,,1,0,0,
11721295,Center Stage - Soco Austin,62332236,Adrian And Alisha,,78745,30.19832,-97.77154,Entire home/apt,250,1,5,2016-03-21,0.06,1,0,0,
11229234,Beautiful 6 BR/4 Bath House 5 min from Downtown!,58529995,Candace,,78703,30.29624,-97.76677,Entire home/apt,1375,2,9,2022-10-24,0.11,2,320,2,
11568190,Room w/ King Bed-CentralEast Austin,60544604,Emily,,78702,30.26988,-97.70572,Private room,65,2,3,2016-03-21,0.04,1,0,0,
11236502,Austin Monthly $1170 Parking Office Kitchen 1,49009585,Roopa,,78717,30.48198,-97.78982,Private room,41,1,102,2022-12-09,1.27,8,237,7,
11722091,Welcome SXSW - Golf course lot-,62338471,Tim,,78717,30.50225,-97.76905,Entire home/apt,700,1,0,,,1,0,0,
11722114,Private room and LR sofa bed near Domain,62319561,Jessica,,78727,30.41433,-97.73516,Private room,27,1,0,,,1,0,0,
11570934,"Two Story, East Riverside",61138321,David,,78741,30.22607,-97.69153,Private room,85,1,8,2016-05-30,0.10,1,0,0,
11237048,Cherrywood Bungalow,58589359,Chris,,78722,30.29181,-97.7104,Entire home/apt,145,2,56,2022-11-14,0.67,1,49,13,
11571468,Corner condo in Austin hi-rise,30215649,Jake,,78703,30.26977,-97.75236,Entire home/apt,500,1,0,,,1,0,0,
11731315,1 bedroom apartment by 360 bridge,62396855,Cassidy,,78730,30.35565,-97.79658,Entire home/apt,200,1,0,,,1,0,0,
11733783,Springhill Suites Austin South,5403827,Whitney,,78744,30.21102,-97.75462,Private room,300,2,0,,,1,0,0,
11582325,2BR/2BA DWTN Austin Bungalow,61234909,Harsh,,78702,30.25503,-97.72382,Entire home/apt,700,1,0,,,1,0,0,
11734343,Spacious Barton Hills condo - walk to Zilker Park,62417001,Theresa,,78704,30.26079,-97.77458,Entire home/apt,64,30,5,2022-06-10,0.08,1,0,3,
11239535,2/2 Condo Close to the Action! Perfect for SWSWers,5831098,Ravi,,78702,30.26863,-97.73095,Entire home/apt,150,1,0,,,1,0,0,
11584119,"SXSW - 5min to DT, W/parking spot!",15475211,Jacek,,78705,30.28726,-97.74807,Entire home/apt,99,2,3,2016-03-20,0.04,1,0,0,
11255530,SXSW: Fun West/Central Austin Home,2712170,Jake,,78703,30.29496,-97.76843,Entire home/apt,750,2,1,2017-03-17,0.01,1,0,0,
11586351,West Campus Hideaway,25773254,Phillip,,78705,30.28743,-97.75082,Entire home/apt,300,1,0,,,1,0,0,
11587536,Homey Homie Home with Cornhole,15884689,Emily,,78703,30.28152,-97.75834,Entire home/apt,400,1,11,2022-10-23,0.13,4,87,1,
12260867,"Explore Austin from an Airy, Modern Apartment",2006749,Jenny & Tom,,78751,30.3024,-97.73284,Entire home/apt,90,1,475,2022-08-28,5.85,2,363,33,
11736631,Downtown with easy access,50317936,Eugene,,78703,30.27163,-97.75557,Entire home/apt,275,1,0,,,1,0,0,
11588056,Walk to ACL - Adorable Zilker Cottage!,3221544,Ellen,,78704,30.2561,-97.7679,Entire home/apt,130,2,14,2018-10-28,0.18,1,0,0,
11737028,"2 rooms, bathroom; great for family",62435820,Nancy,,78748,30.15027,-97.85536,Private room,225,1,0,,,1,0,0,
11589978,Tree house Bungalow,60126667,Patrice & Daniel,,78751,30.32073,-97.72034,Entire home/apt,87,1,403,2022-11-30,4.91,1,293,85,
12288693,East Side Guest Quarters,66225869,Lee,,78721,30.27766,-97.6866,Entire home/apt,82,2,29,2022-12-11,6.90,1,332,29,
11592042,Apartment near UT. Great for SXSW,60289088,Caroline,,78705,30.29398,-97.74527,Private room,250,1,0,,,1,0,0,
12291238,House right off South Congress,17573742,Nathaniel,,78704,30.2429,-97.75168,Entire home/apt,125,2,26,2017-04-23,0.32,1,0,0,
11739145,"Cool, two story apartment downtown",46456070,Shannon,,78701,30.28196,-97.74477,Entire home/apt,399,1,0,,,1,0,0,
11592622,SXSW room & beds to crash,1685078,Joe,,78751,30.30137,-97.72535,Shared room,175,1,0,,,1,0,0,
12291701,Bella Terra Townhouse- New Construction,66248880,Ted,,78753,30.39859,-97.65476,Private room,38,1,2,2017-05-29,0.03,1,0,0,
11592645,SXSW Cozey Brand New Apartment,25118695,Jose,,78705,30.29105,-97.72369,Entire home/apt,220,1,1,2016-03-13,0.01,1,0,0,
11740758,Private room near campus,7808052,Nathanial,,78705,30.29618,-97.73649,Private room,99,1,0,,,1,0,0,
11741468,Cute BR in convenient location,5292093,Ashley,,78741,30.23352,-97.73077,Private room,40,2,2,2016-04-12,0.02,1,0,0,
11594140,Spacious apartment near downtown!,58054957,Mark,,78741,30.23011,-97.72141,Entire home/apt,60,2,0,,,1,0,0,
12302534,Charming Eastside home,5287385,Ben,,78702,30.25162,-97.72433,Private room,400,30,0,,,1,364,0,
11596299,Casa Caribe in East Austin for SXSW,61352125,Juan,,78702,30.26404,-97.70698,Entire home/apt,325,2,1,2017-03-17,0.01,1,0,0,
12308357,Enjoy the Heated Pool at a Beautifully Designed Getaway,3626574,Bill,,78704,30.24455,-97.74532,Entire home/apt,177,1,812,2022-12-01,10.17,4,322,105,
11601524,Rooms in East Austin,17926381,Chad,,78702,30.27358,-97.72346,Private room,165,2,47,2018-06-24,0.58,1,0,0,
11741607,"Clean, Spacious 4 Bedroom Apartment",62466590,Alex,,78705,30.29324,-97.74429,Entire home/apt,600,1,0,,,1,0,0,
11602651,SXSW Condominium Private room/bath,61396508,Jason,,78705,30.29131,-97.74346,Private room,200,1,0,,,1,0,0,
11742431,Cute SXSW-Accessible East Side,3954783,Andie & Lauren,,78702,30.27016,-97.70004,Private room,75,1,2,2016-03-23,0.02,2,0,0,
12309900,Beautiful Modern Home in East Austin,14207302,John,,78702,30.26334,-97.72067,Entire home/apt,500,2,125,2022-11-20,1.54,1,344,11,
13671245,Unique Pet & Family Friendly Home -Central Austin,79368865,Holly,,78704,30.23919,-97.74143,Entire home/apt,273,2,0,,,1,0,0,
12317081,Apartment in West Campus- UT area,36458052,Brianna,,78705,30.29606,-97.74455,Private room,85,1,0,,,1,0,0,
12338100,New Upscale Downtown Apartment on Ladybird Lake,24488398,Robert,,78703,30.26761,-97.75572,Entire home/apt,180,2,33,2019-01-01,0.41,1,0,0,
11743197,Studio Space Near UT,35092028,Jobelle,,78705,30.28162,-97.74032,Entire home/apt,250,1,0,,,1,0,0,
